id,levelType,level,group,round,name,type1,type2,heldItem,Move1,Move2,Move3,Move4,nature,ev,baseHp,baseAtk,baseDef,baseSpAtk,baseSpDef,baseSpeed,evHp,evAtk,evDef,evSpAtk,evSpDef,evSpeed
147,レベル50,50,1,1,マイナン,でんき,,カムラのみ,でんげきは,スピードスター,アンコール,てだすけ,おくびょう,CS,60,40,50,75,85,95,0,0,0,252,0,252
148,レベル50,50,1,1,パチリス,でんき,,じしゃく,スパーク,でんこうせっか,かみつく,てんしのキッス,ようき,AS,60,45,70,45,90,95,0,252,0,0,0,252
149,レベル50,50,1,1,ポニータ,ほのお,,カゴのみ,かえんぐるま,ふみつけ,おにび,しっぽをふる,いじっぱり,AS,50,85,55,65,65,90,0,252,0,0,0,252
150,レベル50,50,1,1,マリルリ,みず,,モモンのみ,バブルこうせん,ころがる,まるくなる,しっぽをふる,れいせい,CD,100,50,80,50,80,50,0,0,0,252,252,0
151,レベル50,50,2,2,フシギソウ,くさ,どく,カムラのみ,はっぱカッター,どくのこな,とっしん,やどりぎのタネ,しんちょう,AD,60,62,63,80,80,60,0,252,0,0,252,0
152,レベル50,50,2,2,リザード,ほのお,,するどいツメ,ほのおのキバ,きりさく,えんまく,こわいかお,やんちゃ,AS,58,64,58,80,65,80,0,252,0,0,0,252
153,レベル50,50,2,2,カメール,みず,,きあいのハチマキ,アクアジェット,かみつく,こうそくスピン,あくび,いじっぱり,HA,59,63,80,65,80,58,252,252,0,0,0,0
154,レベル50,50,2,2,ベイリーフ,くさ,,オボンのみ,マジカルリーフ,げんしのちから,しんぴのまもり,ひかりのかべ,ひかえめ,HC,60,62,80,63,80,60,252,0,0,252,0,0
155,レベル50,50,2,2,マグマラシ,ほのお,,カゴのみ,かえんぐるま,にどげり,でんこうせっか,えんまく,いじっぱり,AS,58,64,58,80,65,80,0,252,0,0,0,252
156,レベル50,50,2,2,アリゲイツ,みず,,ピントレンズ,みずのはどう,きりさく,かみつく,こわいかお,まじめ,AC,65,80,80,59,63,58,0,252,0,252,0,0
157,レベル50,50,2,2,ジュプトル,くさ,,バコウのみ,マジカルリーフ,スピードスター,どろかけ,みきり,おくびょう,CS,50,65,45,85,65,95,0,0,0,252,0,252
158,レベル50,50,2,2,ワカシャモ,ほのお,かくとう,チイラのみ,ほのおのパンチ,にどげり,でんこうせっか,すなかけ,いじっぱり,HA,60,85,60,85,60,55,252,252,0,0,0,0
159,レベル50,50,2,2,ヌマクロー,みず,じめん,きあいのハチマキ,マッドショット,みずのはどう,げんしのちから,なきごえ,ひかえめ,CD,70,85,70,60,70,50,0,0,0,252,252,0
160,レベル50,50,2,2,ハヤシガメ,くさ,,おおきなねっこ,はっぱカッター,かみつく,やどりぎのタネ,こうごうせい,のんき,AB,75,89,85,55,65,36,0,252,252,0,0,0
161,レベル50,50,2,2,モウカザル,ほのお,かくとう,バコウのみ,マッハパンチ,かえんぐるま,みだれひっかき,ちょうはつ,いじっぱり,AS,64,78,52,78,52,81,0,252,0,0,0,252
162,レベル50,50,2,2,ポッタイシ,みず,,ソクノのみ,バブルこうせん,メタルクロー,つつく,かげぶんしん,れいせい,CD,64,66,68,81,76,50,0,0,0,252,252,0
163,レベル50,50,2,2,ウソッキー,いわ,,かたいいし,いわなだれ,だましうち,すなあらし,とおせんぼう,わんぱく,AB,70,100,115,30,65,30,0,252,252,0,0,0
164,レベル50,50,2,2,マグカルゴ,ほのお,いわ,のんきのおこう,ふんえん,げんしのちから,とける,すなあらし,ひかえめ,HC,50,50,120,80,80,30,252,0,0,252,0,0
165,レベル50,50,2,2,サナギラス,いわ,じめん,かたいいし,がんせきふうじ,あなをほる,こわいかお,すなあらし,いじっぱり,HA,70,84,70,65,70,51,252,252,0,0,0,0
166,レベル50,50,2,2,トドグラー,こおり,みず,つめたいいわ,オーロラビーム,みずのはどう,アンコール,あられ,のんき,HC,90,60,70,75,70,45,252,0,0,252,0,0
167,レベル50,50,2,2,ビーダル,ノーマル,みず,ヨプのみ,ずつき,みずのはどう,でんこうせっか,なきごえ,すなお,AC,79,85,60,55,60,71,0,252,0,252,0,0
168,レベル50,50,2,2,ガバイト,ドラゴン,じめん,ヤチェのみ,りゅうのいかり,すなじごく,きりさく,すなかけ,いじっぱり,AS,68,90,65,50,55,82,0,252,0,0,0,252
169,レベル50,50,2,2,ゴーリキー,かくとう,,きあいのハチマキ,からてチョップ,がんせきふうじ,みやぶる,こわいかお,いじっぱり,HA,80,100,70,50,60,45,252,252,0,0,0,0
170,レベル50,50,2,2,ラッタ,ノーマル,,シルクのスカーフ,がむしゃら,おいうち,でんこうせっか,こわいかお,ようき,AS,55,81,60,50,70,97,0,252,0,0,0,252
171,レベル50,50,2,2,アメモース,むし,ひこう,ぎんのこな,ぎんいろのかぜ,エアカッター,あまいかおり,こわいかお,ずぶとい,BC,70,60,62,80,82,60,0,0,252,252,0,0
172,レベル50,50,2,2,オオタチ,ノーマル,,チイラのみ,きりさく,ふいうち,てだすけ,ねこのて,ようき,AS,85,76,64,45,55,90,0,252,0,0,0,252
173,レベル50,50,2,2,ルクシオ,でんき,,じしゃく,かみなりのキバ,かみつく,フラッシュ,いばる,いじっぱり,HA,60,85,49,60,49,60,252,252,0,0,0,0
174,レベル50,50,2,2,チェリム,くさ,,キーのみ,マジカルリーフ,やどりぎのタネ,くさぶえ,こうごうせい,ずぶとい,DS,70,60,70,87,78,85,0,0,0,0,252,252
175,レベル50,50,2,2,ハクリュー,ドラゴン,,クラボのみ,りゅうのいぶき,みずのはどう,でんじは,しんぴのまもり,ひかえめ,CD,61,84,65,70,70,70,0,0,0,252,252,0
176,レベル50,50,2,2,グラエナ,あく,,するどいキバ,かみつく,どくどくのキバ,とおぼえ,ほえる,ようき,AS,70,90,70,60,60,70,0,252,0,0,0,252
177,レベル50,50,2,2,マッスグマ,ノーマル,,サンのみ,きりさく,シャドークロー,ほしがる,くすぐる,ようき,AS,78,70,61,50,61,100,0,252,0,0,0,252
178,レベル50,50,2,2,ユンゲラー,エスパー,,まがったスプーン,ねんりき,なりきり,かなしばり,みらいよち,おくびょう,DS,40,35,30,120,70,105,0,0,0,0,252,252
179,レベル50,50,2,2,コモルー,ドラゴン,,ナナシのみ,りゅうのいぶき,ずつき,まもる,こわいかお,れいせい,AC,65,95,100,60,50,50,0,252,0,252,0,0
180,レベル50,50,2,2,メタング,はがね,エスパー,カゴのみ,メタルクロー,ねんりき,でんじふゆう,こわいかお,きまぐれ,AC,60,75,100,55,80,50,0,252,0,252,0,0
181,レベル50,50,2,2,ミノマダム,むし,くさ,バコウのみ,はっぱカッター,むしくい,まもる,ゆうわく,いじっぱり,AD,60,59,85,79,105,36,0,252,0,0,252,0
182,レベル50,50,2,2,ガーメイル,むし,ひこう,ヤタピのみ,ぎんいろのかぜ,エアカッター,どくのこな,ゆうわく,ひかえめ,HC,70,94,50,94,50,66,252,0,0,252,0,0
183,レベル50,50,2,2,プクリン,ノーマル,,シルクのスカーフ,ひみつのちから,くさむすび,ねがいごと,うたう,いじっぱり,HA,140,70,45,75,50,45,252,252,0,0,0,0
184,レベル50,50,2,2,キマワリ,くさ,,キーのみ,メガドレイン,ねをはる,やどりぎのタネ,ひかりのかべ,おだやか,CD,75,75,55,105,85,30,0,0,0,252,252,0
185,レベル50,50,2,2,チリーン,エスパー,,モモンのみ,サイコウェーブ,こごえるかぜ,いやしのすず,しんぴのまもり,おだやか,CD,65,50,70,95,80,65,0,0,0,252,252,0
186,レベル50,50,2,2,グライガー,じめん,ひこう,するどいツメ,つばめがえし,すなじごく,メタルクロー,つるぎのまい,いじっぱり,AB,65,75,105,35,65,85,0,252,252,0,0,0
187,レベル50,50,2,2,ハリーセン,みず,どく,クラボのみ,バブルこうせん,どくどく,ミサイルばり,かたくなる,てれや,AC,65,95,75,55,55,85,0,252,0,252,0,0
188,レベル50,50,2,2,ニューラ,あく,こおり,キーのみ,だましうち,こおりのつぶて,にらみつける,ちょうはつ,ようき,AS,55,95,55,35,75,115,0,252,0,0,0,252
189,レベル50,50,2,2,オオスバメ,ノーマル,ひこう,おうじゃのしるし,ついばむ,でんこうせっか,きあいだめ,なきごえ,ようき,AS,60,85,60,50,50,125,0,252,0,0,0,252
190,レベル50,50,2,2,ペリッパー,みず,ひこう,カゴのみ,みずのはどう,エアカッター,たくわえる,のみこむ,ひかえめ,BC,60,50,100,85,70,65,0,0,252,252,0,0
191,レベル50,50,2,2,コドラ,はがね,いわ,メタルコート,メタルクロー,がんせきふうじ,てっぺき,まもる,わんぱく,AB,60,90,140,50,50,40,0,252,252,0,0,0
192,レベル50,50,2,2,モンジャラ,くさ,,モモンのみ,メガドレイン,げんしのちから,どくどく,しめつける,ずぶとい,BC,65,55,115,100,40,60,0,0,252,252,0,0
193,レベル50,50,2,2,ムウマ,ゴースト,,クラボのみ,あやしいかぜ,いたみわけ,あやしいひかり,でんじは,おだやか,CD,60,60,60,85,85,85,0,0,0,252,252,0
194,レベル50,50,2,2,アーボック,どく,,キーのみ,どくどくのキバ,かみつく,いえき,へびにらみ,いじっぱり,HA,60,85,69,65,79,80,252,252,0,0,0,0
195,レベル50,50,2,2,ペルシアン,ノーマル,,シルクのスカーフ,きりさく,とんぼがえり,ゆうわく,いばる,ようき,AS,65,70,60,65,65,115,0,252,0,0,0,252
196,レベル50,50,2,2,シードラ,みず,,するどいツメ,バブルこうせん,オーロラビーム,えんまく,あまごい,ずぶとい,BC,55,65,95,95,45,85,0,0,252,252,0,0
197,レベル50,50,2,2,ヤルキモノ,ノーマル,,きあいのハチマキ,きりさく,おいうち,アンコール,カウンター,いじっぱり,HA,80,80,80,55,55,90,252,252,0,0,0,0
198,レベル50,50,2,2,ルナトーン,いわ,エスパー,オボンのみ,げんしのちから,ねんりき,コスモパワー,リフレクター,ひかえめ,CD,70,55,65,95,85,70,0,0,0,252,252,0
199,レベル50,50,2,2,ソルロック,いわ,エスパー,オボンのみ,サイコウェーブ,がんせきふうじ,コスモパワー,ひかりのかべ,いじっぱり,AB,70,95,85,55,65,70,0,252,252,0,0,0
200,レベル50,50,2,2,カクレオン,ノーマル,,サンのみ,きりさく,かげうち,しっぽをふる,マジックコート,しんちょう,AD,60,90,70,60,120,40,0,252,0,0,252,0
201,レベル50,50,2,2,ロトム,でんき,ゴースト,クラボのみ,でんきショック,おどろかす,でんじは,あやしいひかり,ひかえめ,CS,50,50,77,95,77,91,0,0,0,252,0,252
202,レベル50,50,2,2,オニドリル,ノーマル,ひこう,するどいくちばし,ついばむ,からげんき,なきごえ,にらみつける,いじっぱり,AS,65,90,65,61,61,100,0,252,0,0,0,252
203,レベル50,50,2,2,ヨルノズク,ノーマル,ひこう,キーのみ,ひみつのちから,つばめがえし,ちょうおんぱ,リフレクター,いじっぱり,HA,100,50,50,76,96,70,252,252,0,0,0,0
204,レベル50,50,2,2,サンドパン,じめん,,オボンのみ,あなをほる,がんせきふうじ,まるくなる,すなあらし,いじっぱり,AB,75,100,110,45,55,65,0,252,252,0,0,0
205,レベル50,50,2,2,モルフォン,むし,どく,くろいヘドロ,ぎんいろのかぜ,サイケこうせん,ねむりごな,メロメロ,おくびょう,CS,70,65,60,90,75,90,0,0,0,252,0,252
206,レベル50,50,2,2,ラッキー,ノーマル,,オボンのみ,ゆびをふる,リフレッシュ,まるくなる,ちいさくなる,なまいき,HD,250,5,5,35,105,50,252,0,0,0,252,0
207,レベル50,50,2,2,アズマオウ,みず,,モモンのみ,みずのはどう,サイケこうせん,ちょうおんぱ,あまごい,ひかえめ,HC,80,92,65,65,80,68,252,0,0,252,0,0
208,レベル50,50,2,2,ワタッコ,くさ,ひこう,モモンのみ,つばめがえし,タネマシンガン,わたほうし,しっぽをふる,ようき,AS,75,55,70,55,85,110,0,252,0,0,0,252
209,レベル50,50,2,2,イノムー,こおり,じめん,とけないこおり,こごえるかぜ,どろばくだん,しろいきり,あられ,ひかえめ,HC,100,100,80,60,60,50,252,0,0,252,0,0
210,レベル50,50,2,2,ブニャット,ノーマル,,シルクのスカーフ,きりさく,だましうち,メロメロ,なきごえ,いじっぱり,AS,71,82,64,64,59,112,0,252,0,0,0,252
211,レベル50,50,2,2,マスキッパ,くさ,,きせきのタネ,はっぱカッター,かみつく,あまいかおり,ねをはる,いじっぱり,HA,74,100,72,90,72,46,252,252,0,0,0,0
212,レベル50,50,2,2,ゴルバット,どく,ひこう,ウタンのみ,つばめがえし,どくどく,はがねのつばさ,あやしいひかり,ようき,AS,75,80,70,65,75,90,0,252,0,0,0,252
213,レベル50,50,2,2,オコリザル,かくとう,,ピントレンズ,からてチョップ,みだれひっかき,みやぶる,きあいだめ,ようき,AS,65,105,60,60,70,95,0,252,0,0,0,252
214,レベル50,50,2,2,サワムラー,かくとう,,くろおび,まわしげり,からげんき,みやぶる,きあいだめ,しんちょう,AD,50,120,53,35,110,87,0,252,0,0,252,0
215,レベル50,50,2,2,エビワラー,かくとう,,おうじゃのしるし,マッハパンチ,バレットパンチ,こころのめ,カウンター,いじっぱり,AD,50,105,79,35,110,76,0,252,0,0,252,0
216,レベル50,50,2,2,キリンリキ,ノーマル,エスパー,ヤタピのみ,サイケこうせん,スピードスター,バトンタッチ,こうそくいどう,ひかえめ,CS,70,80,65,90,65,85,0,0,0,252,0,252
217,レベル50,50,2,2,カポエラー,かくとう,,チイラのみ,トリプルキック,マッハパンチ,みきり,きあいだめ,いじっぱり,HA,50,95,95,35,110,70,252,252,0,0,0,0
218,レベル50,50,2,2,ジュペッタ,ゴースト,,チーゴのみ,かげうち,はたきおとす,おにび,うらみ,いじっぱり,HA,64,115,65,83,63,65,252,252,0,0,0,0
219,レベル50,50,2,2,サマヨール,ゴースト,,チーゴのみ,かげうち,いたみわけ,おにび,あやしいひかり,わんぱく,BD,40,70,130,60,130,25,0,0,252,0,252,0
220,レベル50,50,2,2,テッカニン,むし,ひこう,カゴのみ,むしくい,つばめがえし,すなかけ,バトンタッチ,いじっぱり,HA,61,90,45,50,50,160,252,252,0,0,0,0
221,レベル50,50,2,2,ザングース,ノーマル,,キーのみ,ひっかく,おいうち,みきり,にらみつける,いじっぱり,AS,73,115,60,60,60,90,0,252,0,0,0,252
222,レベル50,50,2,2,ハブネーク,どく,,ピントレンズ,ポイズンテール,したでなめる,はたきおとす,へびにらみ,いじっぱり,HA,73,100,60,100,60,65,252,252,0,0,0,0
223,レベル50,50,2,2,ドードリオ,ノーマル,ひこう,ナナシのみ,ついばむ,みだれづき,なきごえ,つぼをつく,ようき,AS,60,110,70,60,60,100,0,252,0,0,0,252
224,レベル50,50,2,2,サメハダー,みず,あく,クラボのみ,みずのはどう,かみつく,こわいかお,きあいだめ,きまぐれ,CS,70,120,40,95,40,95,0,0,0,252,0,252
225,レベル50,50,2,2,バクーダ,ほのお,じめん,きあいのハチマキ,マグニチュード,おにび,がんせきふうじ,ドわすれ,ゆうかん,HA,70,100,70,105,75,40,252,252,0,0,0,0
226,レベル50,50,2,2,トロピウス,くさ,ひこう,サンのみ,はっぱカッター,つばめがえし,やどりぎのタネ,ゆうわく,いじっぱり,HA,99,68,83,72,87,51,252,252,0,0,0,0
227,レベル50,50,2,2,ネオラント,みず,,ソクノのみ,みずでっぽう,とんぼがえり,ゆうわく,メロメロ,てれや,AC,69,69,76,69,86,91,0,252,0,252,0,0
228,レベル50,50,2,2,レアコイル,でんき,はがね,ヤタピのみ,でんげきは,マグネットボム,でんじは,ちょうおんぱ,すなお,AC,50,60,95,120,70,70,0,252,0,252,0,0
229,レベル50,50,2,2,マンタイン,みず,ひこう,しんぴのしずく,バブルこうせん,つばさでうつ,こうそくいどう,ちょうおんぱ,きまぐれ,AC,65,40,70,80,140,70,0,252,0,252,0,0
230,レベル50,50,2,2,オドシシ,ノーマル,,チイラのみ,ふみつけ,かみつく,ふういん,あやしいひかり,いじっぱり,AS,73,95,62,85,65,85,0,252,0,0,0,252
231,レベル50,50,2,2,マルノーム,どく,,のんきのおこう,ヘドロこうげき,たくわえる,のみこむ,はきだす,ひかえめ,HBD,100,73,83,73,83,55,170,0,170,0,170,0
232,レベル50,50,2,2,シザリガー,みず,あく,キーのみ,バブルこうせん,あくのはどう,かたくなる,ちょうはつ,ひかえめ,BC,63,120,85,90,55,55,0,0,252,252,0,0
233,レベル50,50,2,2,ピジョット,ノーマル,ひこう,クラボのみ,つばさでうつ,からげんき,おいかぜ,すなかけ,いじっぱり,AS,83,80,75,70,70,91,0,252,0,0,0,252
234,レベル50,50,2,2,ネイティオ,エスパー,ひこう,するどいくちばし,しねんのずつき,ついばむ,おいかぜ,みらいよち,ようき,AS,65,75,70,95,70,95,0,252,0,0,0,252
235,レベル50,50,2,2,コータス,ほのお,,ヤタピのみ,ひのこ,どろかけ,スモッグ,ドわすれ,ずぶとい,BC,70,85,140,85,70,20,0,0,252,252,0,0
236,レベル50,50,2,2,ブーピッグ,エスパー,,ヤタピのみ,サイケこうせん,くさむすび,みらいよち,あやしいひかり,おだやか,CD,80,45,65,90,110,80,0,0,0,252,252,0
237,レベル50,50,2,2,ピクシー,ノーマル,,カゴのみ,ゆびをふる,かげぶんしん,リフレクター,このゆびとまれ,てれや,BD,95,70,73,85,90,60,0,0,252,0,252,0
238,レベル50,50,2,2,キングラー,みず,,ソクノのみ,バブルこうせん,はさむ,かたくなる,どろあそび,れいせい,BC,55,130,115,50,50,75,0,0,252,252,0,0
239,レベル50,50,2,2,ノクタス,くさ,あく,ヨプのみ,タネマシンガン,だましうち,まきびし,ねをはる,いじっぱり,HA,70,115,60,115,60,55,252,252,0,0,0,0
